respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight,income_quintile,left_right
646,2015-10-12,cntrl,none,0.0,none,67,1,4,3,0.578222467166087,5.0,0.0
647,2015-10-11,cntrl,none,0.0,none,32,1,4,3,1.10764905005872,5.0,-1.0
648,2015-10-11,info,big,1.0,none,81,1,1,3,0.967433549546298,4.0,
649,2015-10-11,Hungary,DK,0.0,none,25,1,4,2,0.718552831122177,,
650,2015-10-10,Hungary,some,1.0,none,27,0,2,1,0.806951761753554,3.0,0.0
651,2015-10-12,info,some,1.0,none,50,0,2,2,0.901534344278201,,0.0
652,2015-10-13,cntrl,none,0.0,none,45,0,2,2,0.980331694897343,4.0,3.0
653,2015-10-13,info,none,0.0,none,35,0,4,2,0.854092178791545,,0.0
654,2015-10-12,Hungary,none,0.0,none,61,1,4,2,0.711382054398424,4.0,
655,2015-10-13,info,big,1.0,none,78,0,2,3,0.850517090906074,5.0,1.0
656,2015-10-13,cntrl,none,0.0,none,66,0,2,3,0.819228161205527,,
657,2015-10-13,cntrl,none,0.0,none,53,0,4,3,1.23399908947953,,2.0
658,2015-10-11,cntrl,DK,0.0,none,22,0,3,2,1.00760043868936,4.0,0.0
659,2015-10-13,info,some,1.0,none,21,1,3,1,0.538297192427287,2.0,2.0
660,2015-10-13,info,big,1.0,past,66,0,2,1,0.544056037202254,5.0,0.0
661,2015-10-13,info,big,1.0,none,69,0,1,1,1.31741855908427,2.0,
662,2015-10-07,cntrl,none,0.0,none,34,1,3,1,1.16655259324711,,
663,2015-10-12,Hungary,some,1.0,none,43,1,2,3,1.26593345513888,2.0,1.0
664,2015-10-12,history,none,0.0,none,18,0,1,2,2.10587907427268,2.0,0.0
665,2015-10-12,history,DK,0.0,none,46,1,2,3,1.29168764762295,,-1.0
666,2015-10-13,Hungary,some,1.0,none,31,0,2,3,1.52261479169631,4.0,0.0
667,2015-10-13,cntrl,some,1.0,none,68,1,4,3,0.45502306639993,,-3.0
668,2015-10-13,info,none,0.0,none,67,0,2,1,0.601348493013317,1.0,1.0
669,2015-10-13,history,none,0.0,none,64,0,2,1,0.568629113522937,,1.0
670,2015-10-13,history,some,1.0,none,75,1,2,1,0.557818426576658,3.0,
671,2015-10-12,cntrl,big,1.0,none,59,0,2,1,0.781165902707687,1.0,1.0
672,2015-10-13,cntrl,DK,0.0,none,78,0,2,1,0.650098051247982,,1.0
673,2015-10-13,Hungary,some,1.0,none,46,1,4,2,0.706020917936166,,1.0
674,2015-10-13,Hungary,none,0.0,none,63,1,4,2,0.718327440320068,3.0,1.0
675,2015-10-13,history,none,0.0,none,78,1,1,1,1.01024080242217,,0.0
676,2015-10-13,history,none,0.0,none,29,1,1,1,2.45919898959577,4.0,
677,2015-10-13,cntrl,big,1.0,none,27,1,4,2,1.83224961902151,,0.0
678,2015-10-13,info,big,1.0,none,38,0,4,2,2.14737520513004,3.0,-1.0
679,2015-10-13,info,none,0.0,past,32,0,4,3,1.76130036773872,5.0,0.0
680,2015-10-13,cntrl,DK,0.0,none,37,1,3,1,1.01300618657855,,
681,2015-10-13,Hungary,big,1.0,none,63,0,2,1,0.828428880881661,2.0,0.0
682,2015-10-13,info,some,1.0,none,42,1,4,1,0.710161550195305,,0.0
683,2015-10-13,history,none,0.0,none,25,0,2,1,1.1678978754366,,-2.0
684,2015-10-13,cntrl,DK,0.0,none,48,1,3,1,0.719289982575325,,
685,2015-10-13,history,none,0.0,none,49,0,2,1,1.05438483209415,,
686,2015-10-13,history,DK,0.0,none,73,1,1,1,0.824136085778337,2.0,
687,2015-10-13,history,some,1.0,none,64,1,2,1,0.632862660681379,,
688,2015-10-13,Hungary,some,1.0,none,20,1,3,1,0.763868633488348,2.0,1.0
689,2015-10-13,cntrl,some,1.0,none,32,0,2,1,1.58251425495199,3.0,-1.0
690,2015-10-13,history,none,0.0,none,20,1,3,3,0.828410667620525,,0.0
691,2015-10-13,cntrl,none,0.0,none,80,1,2,3,0.64006795057473,,-1.0
692,2015-10-13,Hungary,some,1.0,none,58,1,2,2,1.03790113488389,3.0,-2.0
693,2015-10-13,cntrl,none,0.0,none,37,1,4,2,0.753424150732129,5.0,-1.0
694,2015-10-13,history,some,1.0,none,73,0,4,3,0.910288819596752,5.0,0.0
695,2015-10-13,cntrl,none,0.0,none,51,1,2,3,1.15233003997417,3.0,0.0
696,2015-10-10,info,big,1.0,none,36,0,2,2,1.80709193352378,2.0,0.0
697,2015-10-13,info,DK,0.0,none,35,1,4,3,1.06713270325261,3.0,0.0
698,2015-10-13,cntrl,none,0.0,none,72,1,2,3,0.631327427494556,4.0,-2.0
699,2015-10-13,history,some,1.0,none,62,1,2,3,1.0276573892306,4.0,2.0
700,2015-10-13,Hungary,some,1.0,none,61,1,3,3,0.797508795496874,5.0,3.0
701,2015-10-13,info,none,0.0,none,78,1,2,2,1.21983095281589,4.0,-2.0
702,2015-10-13,Hungary,some,1.0,none,59,1,2,2,1.02622955046725,1.0,0.0
703,2015-10-13,Hungary,DK,0.0,none,63,1,2,3,0.605241844884263,,0.0
704,2015-10-12,history,some,1.0,none,51,0,4,3,1.25131357911165,5.0,-1.0
705,2015-10-13,info,none,0.0,none,33,1,4,3,1.52686217922142,5.0,
706,2015-10-09,info,none,0.0,none,61,0,2,3,1.18544644185518,3.0,0.0
707,2015-10-12,Hungary,some,1.0,none,81,0,2,3,0.986546416116793,4.0,2.0
708,2015-10-09,cntrl,none,0.0,none,65,0,3,3,0.986546416116793,1.0,0.0
709,2015-10-13,Hungary,none,0.0,none,32,1,4,1,0.700112340837918,1.0,
710,2015-10-13,info,some,1.0,none,42,0,2,1,0.918374848994473,,0.0
711,2015-10-13,cntrl,none,0.0,none,20,0,3,1,0.872167391934133,,0.0
712,2015-10-13,Hungary,some,1.0,none,25,0,4,2,1.1665055390671,,0.0
713,2015-10-13,info,none,0.0,none,77,0,2,2,1.50568268063289,4.0,0.0
714,2015-10-13,history,some,1.0,none,19,0,3,2,1.60599913236343,5.0,1.0
715,2015-10-13,cntrl,none,0.0,none,64,1,3,3,1.01049249008816,,-3.0
716,2015-10-13,history,none,0.0,none,36,1,4,2,0.963992442368237,5.0,
717,2015-10-13,cntrl,none,0.0,none,24,0,2,3,0.890563079965707,,
718,2015-10-13,history,some,1.0,none,20,1,3,1,0.81008507282243,3.0,2.0
719,2015-10-13,cntrl,none,0.0,current,55,0,4,3,0.860759992834435,,-2.0
720,2015-10-13,cntrl,none,0.0,none,20,1,3,1,0.684043411549415,2.0,
721,2015-10-13,info,none,0.0,none,33,1,4,3,1.12712104777244,3.0,
722,2015-10-13,Hungary,big,1.0,none,60,0,2,3,0.875089876352333,5.0,0.0
723,2015-10-13,history,none,0.0,none,55,0,2,3,0.688638199869533,5.0,1.0
724,2015-10-13,history,none,0.0,none,39,1,4,2,0.873301952622442,5.0,0.0
725,2015-10-13,history,none,0.0,none,58,0,4,2,0.667432494753468,,1.0
726,2015-10-13,info,some,1.0,current,59,1,2,3,0.671543499287324,,3.0
727,2015-10-13,Hungary,none,0.0,none,62,0,2,1,0.783902921810175,1.0,-2.0
728,2015-10-13,info,some,1.0,none,74,1,4,3,0.797062947189988,5.0,-1.0
729,2015-10-13,info,some,1.0,none,21,1,2,1,0.62549107572115,,3.0
730,2015-10-13,Hungary,some,1.0,none,33,1,2,1,1.42750629753028,,
731,2015-10-13,history,some,1.0,none,58,0,2,1,0.926131468095056,,3.0
732,2015-10-13,history,none,0.0,none,35,0,4,3,0.982113978600652,,0.0
733,2015-10-13,history,DK,0.0,none,28,1,4,3,1.14272567241436,,0.0
734,2015-10-13,cntrl,some,1.0,none,76,1,2,2,0.614792965529363,4.0,0.0
735,2015-10-13,cntrl,big,1.0,none,66,1,3,2,0.574551115454091,,0.0
736,2015-10-13,cntrl,none,0.0,none,29,1,4,2,1.30348525944061,3.0,
737,2015-10-13,history,some,1.0,none,18,1,1,1,1.17896557646103,4.0,2.0
738,2015-10-13,cntrl,none,0.0,none,52,0,2,2,1.03411014499651,3.0,-2.0
739,2015-10-13,cntrl,some,1.0,none,37,0,4,2,0.944558488138106,3.0,0.0
740,2015-10-13,Hungary,big,1.0,current,35,0,2,3,1.0926930790886,5.0,
741,2015-10-13,history,big,1.0,none,49,0,2,2,1.01465602002405,1.0,0.0
742,2015-10-13,info,none,0.0,none,27,1,3,3,1.50300101283756,1.0,-1.0
743,2015-10-13,history,big,1.0,current,52,1,4,1,0.821748030930375,5.0,
744,2015-10-13,Hungary,some,1.0,none,64,0,2,2,0.928830927758753,1.0,0.0
745,2015-10-13,cntrl,none,0.0,none,27,0,2,2,1.50961778599932,2.0,0.0
746,2015-10-13,Hungary,some,1.0,none,48,1,4,2,1.18148359869947,1.0,-1.0
747,2015-10-13,Hungary,big,1.0,none,60,1,3,2,0.551825993988091,5.0,-3.0
748,2015-10-13,history,big,1.0,none,62,0,2,1,0.785346795818705,,3.0
749,2015-10-13,cntrl,big,1.0,none,31,0,4,2,1.20184588353364,,3.0
750,2015-10-13,history,,,none,19,0,1,3,2.23113582218482,4.0,0.0
751,2015-10-13,Hungary,some,1.0,none,66,0,4,3,0.578147014770729,5.0,-2.0
752,2015-10-13,cntrl,big,1.0,past,64,1,4,3,0.765298149531197,5.0,3.0
753,2015-10-13,cntrl,none,0.0,none,70,0,2,2,0.79090458891978,3.0,2.0
754,2015-10-13,cntrl,big,1.0,none,61,1,3,1,0.671152829280942,,
755,2015-10-13,history,big,1.0,none,31,1,2,1,0.951932666410202,3.0,
756,2015-10-13,cntrl,some,1.0,none,67,1,1,1,0.569431694611907,4.0,0.0
757,2015-10-13,cntrl,none,0.0,none,31,1,2,1,0.888946318251727,4.0,0.0
758,2015-10-13,Hungary,,,none,85,1,1,1,0.569431694611907,3.0,
759,2015-10-13,cntrl,some,1.0,none,20,1,3,3,1.24038799312415,,1.0
760,2015-10-13,cntrl,big,1.0,none,33,1,1,2,1.52772939941046,,
761,2015-10-13,info,none,0.0,none,25,1,4,2,0.913104019292648,,
762,2015-10-13,history,DK,0.0,none,23,1,2,2,2.17193067740003,2.0,
763,2015-10-13,info,some,1.0,none,52,1,4,2,1.77509155466614,,0.0
764,2015-10-13,info,some,1.0,none,23,0,3,2,1.532002821974,3.0,0.0
765,2015-10-13,info,big,1.0,none,37,0,1,2,3.59280888390306,3.0,0.0
766,2015-10-13,history,some,1.0,none,38,1,2,2,1.16210501751241,,0.0
767,2015-10-13,Hungary,none,0.0,none,28,1,4,2,1.14394776010365,5.0,2.0
768,2015-10-13,Hungary,DK,0.0,none,45,1,2,2,0.824854752290956,4.0,-1.0
769,2015-10-13,cntrl,DK,0.0,none,19,0,2,2,0.745732330221874,3.0,0.0
770,2015-10-13,history,DK,0.0,none,61,1,1,2,1.10252957269072,4.0,
771,2015-10-13,history,none,0.0,none,45,1,1,2,1.03826345134396,1.0,
772,2015-10-13,cntrl,big,1.0,none,49,1,1,3,1.46225816627366,3.0,0.0
773,2015-10-13,info,some,1.0,none,23,0,3,3,1.15280657843663,,-1.0
774,2015-10-12,info,big,1.0,current,37,1,4,3,0.839763278776529,,0.0
775,2015-10-13,cntrl,some,1.0,none,58,0,2,1,0.783902921810175,3.0,
776,2015-10-13,cntrl,some,1.0,none,26,0,4,1,1.08846270747509,,2.0
777,2015-10-14,info,some,1.0,none,45,1,2,2,1.17552405683568,,1.0
778,2015-10-14,info,none,0.0,none,26,0,2,3,1.74381394996129,2.0,
779,2015-10-14,info,some,1.0,none,57,1,2,2,0.763298167452057,3.0,0.0
780,2015-10-13,info,none,0.0,none,52,0,4,2,0.580542030075737,5.0,-3.0
781,2015-10-13,cntrl,none,0.0,none,45,1,2,2,0.539997057781866,2.0,3.0
782,2015-10-13,cntrl,some,1.0,none,31,1,2,1,0.699542308652016,2.0,
783,2015-10-13,history,none,0.0,none,45,1,4,2,0.577394381283004,5.0,-1.0
784,2015-10-13,cntrl,some,1.0,none,53,1,3,2,0.619532177407999,1.0,3.0
785,2015-10-12,Hungary,some,1.0,none,39,0,4,3,1.04297806863206,,2.0
786,2015-10-12,info,none,0.0,none,61,0,4,3,0.691010273100736,,2.0
787,2015-10-13,cntrl,none,0.0,current,41,0,4,1,0.808129330061582,5.0,1.0
788,2015-10-14,info,big,1.0,none,20,1,3,1,0.62549107572115,,
789,2015-10-14,Hungary,none,0.0,none,38,0,2,3,1.40802725089311,3.0,
790,2015-10-09,info,none,0.0,none,28,0,4,3,1.76130036773872,5.0,-2.0
791,2015-10-14,info,some,1.0,none,67,0,4,3,0.561502625589313,4.0,-1.0
792,2015-10-14,info,big,1.0,none,39,0,1,3,1.70385667381883,1.0,0.0
793,2015-10-14,info,some,1.0,none,58,0,1,2,0.98466219955288,,
794,2015-10-14,cntrl,big,1.0,none,59,1,4,1,0.625504028265834,1.0,3.0
795,2015-10-14,cntrl,some,1.0,none,49,0,2,2,1.22648989963965,1.0,3.0
796,2015-10-14,Hungary,none,0.0,none,39,1,4,3,1.13759102662212,,0.0
797,2015-10-14,info,some,1.0,none,67,1,2,3,0.949112204066492,3.0,-2.0
798,2015-10-13,info,some,1.0,none,20,1,3,3,0.78643223847359,,
799,2015-10-14,Hungary,big,1.0,none,59,1,2,1,0.606421621698889,1.0,0.0
800,2015-10-14,Hungary,none,0.0,none,33,1,4,3,1.52686217922142,5.0,-1.0
801,2015-10-13,cntrl,big,1.0,none,21,0,3,3,1.12597718867659,5.0,2.0
802,2015-10-14,cntrl,none,0.0,none,22,1,4,2,0.707934107956847,,0.0
803,2015-10-14,cntrl,,,none,59,1,4,1,0.886992248106112,2.0,
804,2015-10-14,history,some,1.0,none,57,1,4,2,0.451724162599502,2.0,0.0
805,2015-10-14,Hungary,some,1.0,none,30,1,4,2,0.914893672836381,5.0,1.0
806,2015-10-14,Hungary,none,0.0,none,19,0,1,3,1.64701187824687,3.0,2.0
807,2015-10-14,info,none,0.0,none,76,0,2,1,0.650098051247982,,-2.0
808,2015-10-14,cntrl,some,1.0,none,60,1,2,1,0.677188680811459,2.0,3.0
809,2015-10-14,info,some,1.0,none,35,1,2,1,0.75571282623033,,
810,2015-10-14,info,none,0.0,none,70,1,2,3,0.85523198564313,4.0,0.0
811,2015-10-14,Hungary,DK,0.0,none,46,1,2,2,0.824854752290956,,0.0
812,2015-10-14,history,none,0.0,none,31,0,4,3,1.41905337227524,5.0,0.0
813,2015-10-14,info,big,1.0,none,31,0,4,3,1.74375885331312,,3.0
814,2015-10-11,Hungary,none,0.0,none,52,1,4,3,1.52805750935023,1.0,-1.0
815,2015-10-12,info,some,1.0,none,52,1,2,2,1.66012044433687,4.0,3.0
816,2015-10-12,history,some,1.0,none,83,1,1,2,0.627592391211111,3.0,3.0
817,2015-10-12,cntrl,none,0.0,none,40,1,4,3,1.13759102662212,4.0,0.0
818,2015-10-14,Hungary,some,1.0,none,45,1,2,2,1.30267605256891,1.0,0.0
819,2015-10-14,info,none,0.0,none,75,0,2,2,0.931624231639098,,-1.0
820,2015-10-14,Hungary,big,1.0,none,55,1,4,2,0.711382054398424,,1.0
821,2015-10-14,cntrl,big,1.0,none,51,0,2,1,0.735631974240951,,
822,2015-10-14,info,big,1.0,none,81,1,2,2,0.61233622418904,,
823,2015-10-14,info,some,1.0,none,71,1,4,3,0.618557038182338,5.0,2.0
824,2015-10-14,Hungary,DK,0.0,none,47,1,1,2,1.71388628696968,1.0,
825,2015-10-14,history,none,0.0,none,59,1,4,2,0.711735680256073,5.0,
826,2015-10-14,Hungary,none,0.0,none,49,0,2,2,1.72402076285302,3.0,0.0
827,2015-10-14,info,big,1.0,none,40,0,2,2,1.42276944731979,2.0,
828,2015-10-14,history,some,1.0,none,34,0,2,1,1.53931262220006,1.0,0.0
829,2015-10-14,history,some,1.0,none,22,1,4,1,0.692478928089214,,
830,2015-10-14,history,some,1.0,none,30,0,4,1,0.971313749399257,3.0,0.0
831,2015-10-14,history,big,1.0,none,37,1,2,1,0.673137185761028,1.0,0.0
832,2015-10-14,Hungary,some,1.0,none,50,1,2,1,0.798085122474173,5.0,0.0
833,2015-10-14,history,big,1.0,none,38,1,2,2,0.922441506873857,3.0,0.0
834,2015-10-14,info,some,1.0,none,32,1,3,1,1.33406753419431,1.0,0.0
835,2015-10-14,Hungary,some,1.0,none,67,0,1,2,1.03294499254391,2.0,0.0
836,2015-10-14,cntrl,none,0.0,none,59,0,2,2,0.851739834605316,1.0,0.0
837,2015-10-14,history,none,0.0,none,68,1,1,2,0.895454671571045,2.0,
838,2015-10-14,info,none,0.0,none,27,1,4,1,0.9435826915033,3.0,0.0
839,2015-10-14,info,none,0.0,none,58,0,2,2,0.853308657701901,,
840,2015-10-13,Hungary,DK,0.0,none,62,1,2,2,0.739728861988462,3.0,
841,2015-10-13,Hungary,some,1.0,none,75,0,1,2,1.0348475781645,3.0,-3.0
842,2015-10-13,history,DK,0.0,none,74,0,1,2,1.0348475781645,,
843,2015-10-14,cntrl,some,1.0,past,44,1,4,3,1.12626128992903,,2.0
844,2015-10-14,cntrl,none,0.0,none,66,0,4,2,0.623651371694855,5.0,0.0
845,2015-10-14,Hungary,some,1.0,none,38,0,2,1,0.931089450347599,,
846,2015-10-14,Hungary,none,0.0,none,65,0,4,3,0.723543521422522,5.0,-3.0
847,2015-10-13,cntrl,big,1.0,none,72,0,1,1,1.31741855908427,,0.0
848,2015-10-14,Hungary,some,1.0,none,37,1,2,2,0.782615555974129,3.0,0.0
849,2015-10-14,Hungary,none,0.0,none,36,0,4,2,1.23858884912076,,0.0
850,2015-10-13,Hungary,some,1.0,none,44,0,2,2,1.42206254435005,,1.0
851,2015-10-14,Hungary,some,1.0,none,22,1,2,3,0.757500870383584,,
852,2015-10-14,info,some,1.0,none,37,0,4,3,1.01837300359799,5.0,-2.0
853,2015-10-14,cntrl,none,0.0,current,36,0,4,3,0.678585535553201,4.0,0.0
854,2015-10-14,history,none,0.0,none,57,1,2,3,0.418188082441496,5.0,2.0
855,2015-10-13,cntrl,some,1.0,none,44,1,3,1,0.52119507830815,3.0,0.0
856,2015-10-14,Hungary,some,1.0,none,53,0,2,2,0.676108750249336,4.0,0.0
857,2015-10-14,history,some,1.0,none,29,0,4,3,1.76130036773872,5.0,1.0
858,2015-10-14,Hungary,some,1.0,current,60,0,3,3,0.932868412515168,5.0,0.0
859,2015-10-14,history,some,1.0,none,33,1,4,2,1.01123761856731,,0.0
860,2015-10-14,history,big,1.0,current,33,1,3,3,1.61092712004853,3.0,0.0
861,2015-10-14,cntrl,DK,0.0,none,19,1,3,2,0.565076931634094,,0.0
862,2015-10-14,cntrl,none,0.0,none,38,1,2,2,1.09546919275372,0.0,-2.0
863,2015-10-12,history,none,0.0,none,79,0,4,3,0.713531812919403,2.0,-1.0
864,2015-10-14,Hungary,some,1.0,none,45,0,2,1,0.887846358232116,,2.0
865,2015-10-14,cntrl,some,1.0,none,60,1,1,1,0.990292169258387,,
866,2015-10-14,cntrl,DK,0.0,none,27,1,2,1,0.900768690936191,,
867,2015-10-14,history,some,1.0,none,32,1,4,1,0.9435826915033,,0.0
868,2015-10-14,cntrl,big,1.0,none,34,1,1,1,1.31264694554831,1.0,
869,2015-10-14,info,some,1.0,none,63,1,1,1,0.990292169258387,1.0,
870,2015-10-14,history,some,1.0,none,36,1,4,2,0.949791532978451,5.0,0.0
871,2015-10-14,history,none,0.0,past,51,0,3,3,1.25947555779341,4.0,0.0
872,2015-10-14,info,none,0.0,none,24,0,2,1,1.01771813000746,2.0,1.0
873,2015-10-14,history,DK,0.0,none,31,1,2,1,1.29964188346599,1.0,
874,2015-10-14,info,DK,0.0,past,36,1,2,1,1.03612042831459,1.0,
875,2015-10-14,history,DK,0.0,none,72,0,1,1,0.960336394225949,3.0,
876,2015-10-14,Hungary,big,1.0,none,66,1,1,1,0.832510653226062,2.0,2.0
877,2015-10-14,info,DK,0.0,none,57,1,1,1,1.00035515364594,1.0,
878,2015-10-14,cntrl,big,1.0,none,62,1,3,2,0.697502078446737,5.0,0.0
879,2015-10-14,cntrl,none,0.0,none,48,1,2,2,0.956097923202496,3.0,
880,2015-10-14,history,some,1.0,none,46,0,2,1,0.88474641769746,,2.0
881,2015-10-14,history,some,1.0,none,62,1,2,1,0.677188680811459,3.0,0.0
882,2015-10-14,Hungary,none,0.0,none,22,0,2,2,1.09842248720207,3.0,1.0
883,2015-10-14,cntrl,some,1.0,none,29,0,4,2,1.47053566454138,2.0,
884,2015-10-14,cntrl,some,1.0,current,39,0,4,1,0.723678810300175,5.0,1.0
885,2015-10-14,history,some,1.0,none,30,1,3,3,1.09415608803048,5.0,-1.0
886,2015-10-14,info,none,0.0,none,61,1,4,3,0.797508795496874,5.0,
887,2015-10-13,Hungary,DK,0.0,none,75,0,4,3,0.713531812919403,4.0,-1.0
888,2015-10-14,cntrl,big,1.0,none,35,1,3,3,1.23940330520581,1.0,-2.0
889,2015-10-14,Hungary,big,1.0,none,68,0,4,3,0.919445959891745,5.0,-1.0
890,2015-10-14,cntrl,none,0.0,none,20,0,1,1,1.37400126498052,,0.0
891,2015-10-12,info,some,1.0,none,35,1,3,2,0.942049977165194,5.0,3.0
892,2015-10-12,Hungary,none,0.0,none,61,0,2,2,0.978990835392119,,0.0
893,2015-10-13,info,none,0.0,none,58,0,2,2,0.770401423661038,3.0,-1.0
894,2015-10-10,cntrl,DK,0.0,none,19,0,3,2,1.10430137540471,,0.0
895,2015-10-13,cntrl,some,1.0,none,31,1,4,2,1.17840970063389,5.0,1.0
896,2015-10-14,Hungary,none,0.0,none,68,1,4,3,0.683372602748079,4.0,0.0
897,2015-10-14,history,none,0.0,none,57,0,2,3,0.745407942854901,,
898,2015-10-14,Hungary,none,0.0,none,24,0,2,2,0.720526945109791,3.0,2.0
899,2015-10-14,info,big,1.0,none,41,0,2,1,2.86357945503656,,
900,2015-10-14,info,none,0.0,none,53,0,2,1,1.88594371680935,,
901,2015-10-14,Hungary,some,1.0,none,67,0,2,2,0.720332641852327,,
902,2015-10-13,info,some,1.0,none,79,1,1,2,0.909984839500705,4.0,0.0
903,2015-10-14,Hungary,some,1.0,none,19,1,1,2,1.31979894086033,1.0,
904,2015-10-14,cntrl,none,0.0,none,51,1,2,1,1.04335025581918,3.0,0.0
905,2015-10-14,cntrl,none,0.0,none,44,0,3,1,0.8717468392747,4.0,-1.0
906,2015-10-14,info,DK,0.0,none,85,1,1,1,0.825654065416682,3.0,
907,2015-10-13,cntrl,some,1.0,none,30,1,4,2,0.866277385003109,,
908,2015-10-13,Hungary,some,1.0,none,24,0,4,2,0.716066954805906,3.0,
909,2015-10-14,info,some,1.0,none,36,1,4,1,0.704312634017607,3.0,0.0
910,2015-10-14,Hungary,some,1.0,none,59,0,2,2,0.77679916967969,,0.0
911,2015-10-14,Hungary,none,0.0,none,26,0,4,2,1.37063422833934,5.0,2.0
912,2015-10-14,Hungary,big,1.0,none,29,1,4,2,0.987938180251977,3.0,2.0
913,2015-10-14,cntrl,none,0.0,none,73,1,2,2,0.665536812552906,4.0,
914,2015-10-14,info,none,0.0,none,50,1,4,3,0.862160258210982,5.0,3.0
915,2015-10-14,history,some,1.0,none,21,1,2,3,0.985854865561653,2.0,
916,2015-10-14,info,some,1.0,none,57,0,2,3,0.74143966928484,,3.0
917,2015-10-14,history,none,0.0,none,44,1,2,3,0.80663058909601,,
918,2015-10-14,cntrl,some,1.0,none,48,0,2,2,0.88922333614749,,-1.0
919,2015-10-14,info,none,0.0,none,23,0,3,3,0.907182985913922,4.0,2.0
920,2015-10-14,history,none,0.0,none,23,1,2,3,0.981053401985397,1.0,-2.0
921,2015-10-13,Hungary,some,1.0,none,51,0,2,1,0.860593403153457,5.0,2.0
922,2015-10-13,history,some,1.0,none,32,1,4,1,0.914618877588757,3.0,2.0
923,2015-10-14,cntrl,some,1.0,none,41,0,2,2,0.929581381687229,5.0,1.0
924,2015-10-14,history,big,1.0,none,30,0,2,2,1.30844324586601,,
925,2015-10-14,Hungary,DK,0.0,none,69,1,2,2,0.695360483214431,,
926,2015-10-11,cntrl,big,1.0,none,23,0,3,2,0.855569799220141,,1.0
927,2015-10-11,history,none,0.0,none,74,1,2,2,0.606090577255498,4.0,
928,2015-10-14,Hungary,none,0.0,none,24,0,1,2,1.16283431463738,,
929,2015-10-14,Hungary,big,1.0,none,26,1,4,2,1.01123761856731,,
930,2015-10-11,history,none,0.0,none,64,1,2,2,0.728285974701088,2.0,
931,2015-10-14,cntrl,big,1.0,none,28,1,3,3,1.36790447768612,1.0,
932,2015-10-14,info,some,1.0,none,60,0,2,3,1.25194118715512,3.0,0.0
933,2015-10-14,info,some,1.0,none,65,1,2,2,0.980635790078257,3.0,
934,2015-10-14,history,some,1.0,none,36,0,3,2,1.10525590644983,3.0,
935,2015-10-14,history,none,0.0,none,67,0,2,2,1.02195332911819,3.0,-1.0
936,2015-10-14,info,none,0.0,none,44,1,2,2,1.21465844947382,2.0,0.0
937,2015-10-15,cntrl,none,0.0,none,47,1,2,3,1.1716618929533,3.0,1.0
938,2015-10-15,info,DK,0.0,none,64,0,1,3,1.44977131969056,3.0,
939,2015-10-15,info,none,0.0,none,43,1,4,3,1.32372164885179,4.0,0.0
940,2015-10-15,cntrl,DK,0.0,none,75,1,1,1,1.13246843167913,1.0,
941,2015-10-15,Hungary,DK,0.0,none,45,1,2,1,0.619042409304617,3.0,0.0
942,2015-10-15,Hungary,none,0.0,none,66,0,2,1,0.544636574836652,3.0,3.0
943,2015-10-15,Hungary,some,1.0,none,61,0,2,3,0.474126945232581,1.0,2.0
944,2015-10-15,history,none,0.0,none,83,0,4,1,0.579218268689387,5.0,0.0
945,2015-10-15,info,some,1.0,none,35,0,2,1,0.860216723090293,2.0,0.0
946,2015-10-15,history,none,0.0,none,59,0,2,1,1.03705452105346,1.0,3.0
947,2015-10-15,cntrl,some,1.0,none,77,1,1,2,1.60799619614916,4.0,
948,2015-10-15,Hungary,some,1.0,none,46,1,2,2,0.98608243250599,4.0,3.0
949,2015-10-15,Hungary,none,0.0,none,63,1,2,1,0.726865538474088,3.0,1.0
950,2015-10-15,Hungary,big,1.0,none,78,1,3,2,0.726878200636649,1.0,1.0
951,2015-10-15,Hungary,big,1.0,none,59,0,2,2,0.829931748045895,,3.0
952,2015-10-15,Hungary,none,0.0,none,55,1,4,1,0.666140245527485,4.0,0.0
953,2015-10-15,info,big,1.0,current,33,0,2,2,0.922465065057948,2.0,
954,2015-10-15,info,some,1.0,none,48,0,1,2,1.35153894176306,,0.0
955,2015-10-15,cntrl,DK,0.0,none,65,1,2,2,0.744732445630036,2.0,0.0
956,2015-10-15,cntrl,some,1.0,none,68,0,2,2,0.776110570116163,4.0,3.0
957,2015-10-15,info,some,1.0,none,54,0,2,2,0.735980307660011,2.0,3.0
958,2015-10-15,info,some,1.0,none,21,0,2,1,0.772566448247141,,0.0
959,2015-10-15,Hungary,some,1.0,none,79,1,1,1,1.08784396073375,,0.0
960,2015-10-15,info,big,1.0,none,39,1,1,1,1.47028473153018,,1.0
961,2015-10-15,Hungary,DK,0.0,none,65,0,1,1,1.13367854659298,2.0,
962,2015-10-15,Hungary,some,1.0,none,34,1,2,1,1.0990765780504,1.0,3.0
963,2015-10-15,history,none,0.0,none,28,1,2,1,1.0990765780504,1.0,3.0
964,2015-10-15,Hungary,none,0.0,none,70,0,4,2,0.636713635013558,4.0,-2.0
965,2015-10-15,info,big,1.0,current,46,1,4,2,0.723698629263208,3.0,1.0
966,2015-10-15,history,DK,0.0,none,52,1,1,2,1.3813771756528,3.0,
967,2015-10-15,info,DK,0.0,none,27,1,4,2,0.905644344396465,,
968,2015-10-15,info,some,1.0,none,63,1,2,2,0.652998839887552,4.0,
969,2015-10-15,Hungary,some,1.0,none,22,1,1,2,1.20862773293974,3.0,
