respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight,income_quintile,left_right
708,2015-10-09,cntrl,none,0,none,65,0,3,3,0.986546416116793,1,0
709,2015-10-13,Hungary,none,0,none,32,1,4,1,0.700112340837918,1,NA
710,2015-10-13,info,some,1,none,42,0,2,1,0.918374848994473,NA,0
711,2015-10-13,cntrl,none,0,none,20,0,3,1,0.872167391934133,NA,0
712,2015-10-13,Hungary,some,1,none,25,0,4,2,1.1665055390671,NA,0
713,2015-10-13,info,none,0,none,77,0,2,2,1.50568268063289,4,0
714,2015-10-13,history,some,1,none,19,0,3,2,1.60599913236343,5,1
715,2015-10-13,cntrl,none,0,none,64,1,3,3,1.01049249008816,NA,-3
716,2015-10-13,history,none,0,none,36,1,4,2,0.963992442368237,5,NA
717,2015-10-13,cntrl,none,0,none,24,0,2,3,0.890563079965707,NA,NA
718,2015-10-13,history,some,1,none,20,1,3,1,0.81008507282243,3,2
719,2015-10-13,cntrl,none,0,current,55,0,4,3,0.860759992834435,NA,-2
720,2015-10-13,cntrl,none,0,none,20,1,3,1,0.684043411549415,2,NA
721,2015-10-13,info,none,0,none,33,1,4,3,1.12712104777244,3,NA
722,2015-10-13,Hungary,big,1,none,60,0,2,3,0.875089876352333,5,0
723,2015-10-13,history,none,0,none,55,0,2,3,0.688638199869533,5,1
724,2015-10-13,history,none,0,none,39,1,4,2,0.873301952622442,5,0
725,2015-10-13,history,none,0,none,58,0,4,2,0.667432494753468,NA,1
726,2015-10-13,info,some,1,current,59,1,2,3,0.671543499287324,NA,3
727,2015-10-13,Hungary,none,0,none,62,0,2,1,0.783902921810175,1,-2
728,2015-10-13,info,some,1,none,74,1,4,3,0.797062947189988,5,-1
729,2015-10-13,info,some,1,none,21,1,2,1,0.62549107572115,NA,3
730,2015-10-13,Hungary,some,1,none,33,1,2,1,1.42750629753028,NA,NA
731,2015-10-13,history,some,1,none,58,0,2,1,0.926131468095056,NA,3
732,2015-10-13,history,none,0,none,35,0,4,3,0.982113978600652,NA,0
733,2015-10-13,history,DK,0,none,28,1,4,3,1.14272567241436,NA,0
734,2015-10-13,cntrl,some,1,none,76,1,2,2,0.614792965529363,4,0
735,2015-10-13,cntrl,big,1,none,66,1,3,2,0.574551115454091,NA,0
736,2015-10-13,cntrl,none,0,none,29,1,4,2,1.3034852594406099,3,NA
737,2015-10-13,history,some,1,none,18,1,1,1,1.17896557646103,4,2
738,2015-10-13,cntrl,none,0,none,52,0,2,2,1.03411014499651,3,-2
739,2015-10-13,cntrl,some,1,none,37,0,4,2,0.944558488138106,3,0
740,2015-10-13,Hungary,big,1,current,35,0,2,3,1.0926930790886,5,NA
741,2015-10-13,history,big,1,none,49,0,2,2,1.01465602002405,1,0
742,2015-10-13,info,none,0,none,27,1,3,3,1.50300101283756,1,-1
743,2015-10-13,history,big,1,current,52,1,4,1,0.821748030930375,5,NA
744,2015-10-13,Hungary,some,1,none,64,0,2,2,0.928830927758753,1,0
745,2015-10-13,cntrl,none,0,none,27,0,2,2,1.50961778599932,2,0
746,2015-10-13,Hungary,some,1,none,48,1,4,2,1.18148359869947,1,-1
747,2015-10-13,Hungary,big,1,none,60,1,3,2,0.551825993988091,5,-3
748,2015-10-13,history,big,1,none,62,0,2,1,0.785346795818705,NA,3
749,2015-10-13,cntrl,big,1,none,31,0,4,2,1.20184588353364,NA,3
750,2015-10-13,history,NA,NA,none,19,0,1,3,2.23113582218482,4,0
751,2015-10-13,Hungary,some,1,none,66,0,4,3,0.578147014770729,5,-2
752,2015-10-13,cntrl,big,1,past,64,1,4,3,0.765298149531197,5,3
753,2015-10-13,cntrl,none,0,none,70,0,2,2,0.79090458891978,3,2
754,2015-10-13,cntrl,big,1,none,61,1,3,1,0.671152829280942,NA,NA
755,2015-10-13,history,big,1,none,31,1,2,1,0.951932666410202,3,NA
756,2015-10-13,cntrl,some,1,none,67,1,1,1,0.569431694611907,4,0
757,2015-10-13,cntrl,none,0,none,31,1,2,1,0.888946318251727,4,0
758,2015-10-13,Hungary,NA,NA,none,85,1,1,1,0.569431694611907,3,NA
759,2015-10-13,cntrl,some,1,none,20,1,3,3,1.24038799312415,NA,1
760,2015-10-13,cntrl,big,1,none,33,1,1,2,1.52772939941046,NA,NA
761,2015-10-13,info,none,0,none,25,1,4,2,0.913104019292648,NA,NA
762,2015-10-13,history,DK,0,none,23,1,2,2,2.17193067740003,2,NA
763,2015-10-13,info,some,1,none,52,1,4,2,1.77509155466614,NA,0
764,2015-10-13,info,some,1,none,23,0,3,2,1.532002821974,3,0
765,2015-10-13,info,big,1,none,37,0,1,2,3.59280888390306,3,0
766,2015-10-13,history,some,1,none,38,1,2,2,1.16210501751241,NA,0
767,2015-10-13,Hungary,none,0,none,28,1,4,2,1.14394776010365,5,2
768,2015-10-13,Hungary,DK,0,none,45,1,2,2,0.824854752290956,4,-1
769,2015-10-13,cntrl,DK,0,none,19,0,2,2,0.745732330221874,3,0
770,2015-10-13,history,DK,0,none,61,1,1,2,1.10252957269072,4,NA
771,2015-10-13,history,none,0,none,45,1,1,2,1.03826345134396,1,NA
772,2015-10-13,cntrl,big,1,none,49,1,1,3,1.46225816627366,3,0
773,2015-10-13,info,some,1,none,23,0,3,3,1.15280657843663,NA,-1
774,2015-10-12,info,big,1,current,37,1,4,3,0.839763278776529,NA,0
775,2015-10-13,cntrl,some,1,none,58,0,2,1,0.783902921810175,3,NA
776,2015-10-13,cntrl,some,1,none,26,0,4,1,1.08846270747509,NA,2
777,2015-10-14,info,some,1,none,45,1,2,2,1.17552405683568,NA,1
778,2015-10-14,info,none,0,none,26,0,2,3,1.74381394996129,2,NA
779,2015-10-14,info,some,1,none,57,1,2,2,0.763298167452057,3,0
780,2015-10-13,info,none,0,none,52,0,4,2,0.580542030075737,5,-3
781,2015-10-13,cntrl,none,0,none,45,1,2,2,0.539997057781866,2,3
782,2015-10-13,cntrl,some,1,none,31,1,2,1,0.699542308652016,2,NA
783,2015-10-13,history,none,0,none,45,1,4,2,0.577394381283004,5,-1
784,2015-10-13,cntrl,some,1,none,53,1,3,2,0.619532177407999,1,3
785,2015-10-12,Hungary,some,1,none,39,0,4,3,1.04297806863206,NA,2
786,2015-10-12,info,none,0,none,61,0,4,3,0.691010273100736,NA,2
787,2015-10-13,cntrl,none,0,current,41,0,4,1,0.808129330061582,5,1
788,2015-10-14,info,big,1,none,20,1,3,1,0.62549107572115,NA,NA
789,2015-10-14,Hungary,none,0,none,38,0,2,3,1.40802725089311,3,NA
790,2015-10-09,info,none,0,none,28,0,4,3,1.76130036773872,5,-2
791,2015-10-14,info,some,1,none,67,0,4,3,0.561502625589313,4,-1
792,2015-10-14,info,big,1,none,39,0,1,3,1.70385667381883,1,0
793,2015-10-14,info,some,1,none,58,0,1,2,0.98466219955288,NA,NA
794,2015-10-14,cntrl,big,1,none,59,1,4,1,0.625504028265834,1,3
795,2015-10-14,cntrl,some,1,none,49,0,2,2,1.22648989963965,1,3
796,2015-10-14,Hungary,none,0,none,39,1,4,3,1.13759102662212,NA,0
797,2015-10-14,info,some,1,none,67,1,2,3,0.949112204066492,3,-2
798,2015-10-13,info,some,1,none,20,1,3,3,0.78643223847359,NA,NA
799,2015-10-14,Hungary,big,1,none,59,1,2,1,0.606421621698889,1,0
800,2015-10-14,Hungary,none,0,none,33,1,4,3,1.52686217922142,5,-1
801,2015-10-13,cntrl,big,1,none,21,0,3,3,1.12597718867659,5,2
802,2015-10-14,cntrl,none,0,none,22,1,4,2,0.707934107956847,NA,0
803,2015-10-14,cntrl,NA,NA,none,59,1,4,1,0.886992248106112,2,NA
804,2015-10-14,history,some,1,none,57,1,4,2,0.451724162599502,2,0
805,2015-10-14,Hungary,some,1,none,30,1,4,2,0.914893672836381,5,1
806,2015-10-14,Hungary,none,0,none,19,0,1,3,1.64701187824687,3,2
807,2015-10-14,info,none,0,none,76,0,2,1,0.650098051247982,NA,-2
808,2015-10-14,cntrl,some,1,none,60,1,2,1,0.677188680811459,2,3
809,2015-10-14,info,some,1,none,35,1,2,1,0.75571282623033,NA,NA
810,2015-10-14,info,none,0,none,70,1,2,3,0.85523198564313,4,0
811,2015-10-14,Hungary,DK,0,none,46,1,2,2,0.824854752290956,NA,0
812,2015-10-14,history,none,0,none,31,0,4,3,1.41905337227524,5,0
813,2015-10-14,info,big,1,none,31,0,4,3,1.74375885331312,NA,3
814,2015-10-11,Hungary,none,0,none,52,1,4,3,1.52805750935023,1,-1
815,2015-10-12,info,some,1,none,52,1,2,2,1.66012044433687,4,3
816,2015-10-12,history,some,1,none,83,1,1,2,0.627592391211111,3,3
817,2015-10-12,cntrl,none,0,none,40,1,4,3,1.13759102662212,4,0
818,2015-10-14,Hungary,some,1,none,45,1,2,2,1.30267605256891,1,0
819,2015-10-14,info,none,0,none,75,0,2,2,0.931624231639098,NA,-1
820,2015-10-14,Hungary,big,1,none,55,1,4,2,0.711382054398424,NA,1
821,2015-10-14,cntrl,big,1,none,51,0,2,1,0.735631974240951,NA,NA
822,2015-10-14,info,big,1,none,81,1,2,2,0.61233622418904,NA,NA
823,2015-10-14,info,some,1,none,71,1,4,3,0.618557038182338,5,2
824,2015-10-14,Hungary,DK,0,none,47,1,1,2,1.71388628696968,1,NA
825,2015-10-14,history,none,0,none,59,1,4,2,0.711735680256073,5,NA
826,2015-10-14,Hungary,none,0,none,49,0,2,2,1.72402076285302,3,0
827,2015-10-14,info,big,1,none,40,0,2,2,1.42276944731979,2,NA
828,2015-10-14,history,some,1,none,34,0,2,1,1.53931262220006,1,0
829,2015-10-14,history,some,1,none,22,1,4,1,0.692478928089214,NA,NA
830,2015-10-14,history,some,1,none,30,0,4,1,0.971313749399257,3,0
831,2015-10-14,history,big,1,none,37,1,2,1,0.673137185761028,1,0
832,2015-10-14,Hungary,some,1,none,50,1,2,1,0.798085122474173,5,0
833,2015-10-14,history,big,1,none,38,1,2,2,0.922441506873857,3,0
834,2015-10-14,info,some,1,none,32,1,3,1,1.33406753419431,1,0
835,2015-10-14,Hungary,some,1,none,67,0,1,2,1.03294499254391,2,0
836,2015-10-14,cntrl,none,0,none,59,0,2,2,0.851739834605316,1,0
837,2015-10-14,history,none,0,none,68,1,1,2,0.895454671571045,2,NA
838,2015-10-14,info,none,0,none,27,1,4,1,0.9435826915033,3,0
839,2015-10-14,info,none,0,none,58,0,2,2,0.853308657701901,NA,NA
840,2015-10-13,Hungary,DK,0,none,62,1,2,2,0.739728861988462,3,NA
841,2015-10-13,Hungary,some,1,none,75,0,1,2,1.0348475781645,3,-3
842,2015-10-13,history,DK,0,none,74,0,1,2,1.0348475781645,NA,NA
843,2015-10-14,cntrl,some,1,past,44,1,4,3,1.12626128992903,NA,2
844,2015-10-14,cntrl,none,0,none,66,0,4,2,0.623651371694855,5,0
845,2015-10-14,Hungary,some,1,none,38,0,2,1,0.931089450347599,NA,NA
846,2015-10-14,Hungary,none,0,none,65,0,4,3,0.723543521422522,5,-3
847,2015-10-13,cntrl,big,1,none,72,0,1,1,1.31741855908427,NA,0
848,2015-10-14,Hungary,some,1,none,37,1,2,2,0.782615555974129,3,0
849,2015-10-14,Hungary,none,0,none,36,0,4,2,1.23858884912076,NA,0
850,2015-10-13,Hungary,some,1,none,44,0,2,2,1.42206254435005,NA,1
851,2015-10-14,Hungary,some,1,none,22,1,2,3,0.757500870383584,NA,NA
852,2015-10-14,info,some,1,none,37,0,4,3,1.01837300359799,5,-2
853,2015-10-14,cntrl,none,0,current,36,0,4,3,0.678585535553201,4,0
854,2015-10-14,history,none,0,none,57,1,2,3,0.418188082441496,5,2
855,2015-10-13,cntrl,some,1,none,44,1,3,1,0.52119507830815,3,0
856,2015-10-14,Hungary,some,1,none,53,0,2,2,0.676108750249336,4,0
857,2015-10-14,history,some,1,none,29,0,4,3,1.76130036773872,5,1
858,2015-10-14,Hungary,some,1,current,60,0,3,3,0.932868412515168,5,0
859,2015-10-14,history,some,1,none,33,1,4,2,1.01123761856731,NA,0
860,2015-10-14,history,big,1,current,33,1,3,3,1.61092712004853,3,0
861,2015-10-14,cntrl,DK,0,none,19,1,3,2,0.565076931634094,NA,0
862,2015-10-14,cntrl,none,0,none,38,1,2,2,1.09546919275372,0,-2
863,2015-10-12,history,none,0,none,79,0,4,3,0.713531812919403,2,-1
864,2015-10-14,Hungary,some,1,none,45,0,2,1,0.887846358232116,NA,2
865,2015-10-14,cntrl,some,1,none,60,1,1,1,0.990292169258387,NA,NA
866,2015-10-14,cntrl,DK,0,none,27,1,2,1,0.900768690936191,NA,NA
867,2015-10-14,history,some,1,none,32,1,4,1,0.9435826915033,NA,0
868,2015-10-14,cntrl,big,1,none,34,1,1,1,1.31264694554831,1,NA
869,2015-10-14,info,some,1,none,63,1,1,1,0.990292169258387,1,NA
870,2015-10-14,history,some,1,none,36,1,4,2,0.949791532978451,5,0
871,2015-10-14,history,none,0,past,51,0,3,3,1.25947555779341,4,0
872,2015-10-14,info,none,0,none,24,0,2,1,1.01771813000746,2,1
873,2015-10-14,history,DK,0,none,31,1,2,1,1.29964188346599,1,NA
874,2015-10-14,info,DK,0,past,36,1,2,1,1.03612042831459,1,NA
875,2015-10-14,history,DK,0,none,72,0,1,1,0.960336394225949,3,NA
876,2015-10-14,Hungary,big,1,none,66,1,1,1,0.832510653226062,2,2
877,2015-10-14,info,DK,0,none,57,1,1,1,1.00035515364594,1,NA
878,2015-10-14,cntrl,big,1,none,62,1,3,2,0.697502078446737,5,0
879,2015-10-14,cntrl,none,0,none,48,1,2,2,0.956097923202496,3,NA
880,2015-10-14,history,some,1,none,46,0,2,1,0.88474641769746,NA,2
881,2015-10-14,history,some,1,none,62,1,2,1,0.677188680811459,3,0
882,2015-10-14,Hungary,none,0,none,22,0,2,2,1.09842248720207,3,1
883,2015-10-14,cntrl,some,1,none,29,0,4,2,1.47053566454138,2,NA
884,2015-10-14,cntrl,some,1,current,39,0,4,1,0.723678810300175,5,1
885,2015-10-14,history,some,1,none,30,1,3,3,1.09415608803048,5,-1
886,2015-10-14,info,none,0,none,61,1,4,3,0.797508795496874,5,NA
887,2015-10-13,Hungary,DK,0,none,75,0,4,3,0.713531812919403,4,-1
888,2015-10-14,cntrl,big,1,none,35,1,3,3,1.23940330520581,1,-2
889,2015-10-14,Hungary,big,1,none,68,0,4,3,0.919445959891745,5,-1
890,2015-10-14,cntrl,none,0,none,20,0,1,1,1.37400126498052,NA,0
891,2015-10-12,info,some,1,none,35,1,3,2,0.942049977165194,5,3
892,2015-10-12,Hungary,none,0,none,61,0,2,2,0.978990835392119,NA,0
893,2015-10-13,info,none,0,none,58,0,2,2,0.770401423661038,3,-1
894,2015-10-10,cntrl,DK,0,none,19,0,3,2,1.10430137540471,NA,0
895,2015-10-13,cntrl,some,1,none,31,1,4,2,1.17840970063389,5,1
896,2015-10-14,Hungary,none,0,none,68,1,4,3,0.683372602748079,4,0
897,2015-10-14,history,none,0,none,57,0,2,3,0.745407942854901,NA,NA
898,2015-10-14,Hungary,none,0,none,24,0,2,2,0.720526945109791,3,2
899,2015-10-14,info,big,1,none,41,0,2,1,2.86357945503656,NA,NA
900,2015-10-14,info,none,0,none,53,0,2,1,1.88594371680935,NA,NA
901,2015-10-14,Hungary,some,1,none,67,0,2,2,0.720332641852327,NA,NA
902,2015-10-13,info,some,1,none,79,1,1,2,0.909984839500705,4,0
903,2015-10-14,Hungary,some,1,none,19,1,1,2,1.31979894086033,1,NA
904,2015-10-14,cntrl,none,0,none,51,1,2,1,1.04335025581918,3,0
905,2015-10-14,cntrl,none,0,none,44,0,3,1,0.8717468392747,4,-1
906,2015-10-14,info,DK,0,none,85,1,1,1,0.825654065416682,3,NA
907,2015-10-13,cntrl,some,1,none,30,1,4,2,0.866277385003109,NA,NA
908,2015-10-13,Hungary,some,1,none,24,0,4,2,0.716066954805906,3,NA
909,2015-10-14,info,some,1,none,36,1,4,1,0.704312634017607,3,0
910,2015-10-14,Hungary,some,1,none,59,0,2,2,0.77679916967969,NA,0
911,2015-10-14,Hungary,none,0,none,26,0,4,2,1.37063422833934,5,2
912,2015-10-14,Hungary,big,1,none,29,1,4,2,0.987938180251977,3,2
913,2015-10-14,cntrl,none,0,none,73,1,2,2,0.665536812552906,4,NA
914,2015-10-14,info,none,0,none,50,1,4,3,0.862160258210982,5,3
915,2015-10-14,history,some,1,none,21,1,2,3,0.985854865561653,2,NA
916,2015-10-14,info,some,1,none,57,0,2,3,0.74143966928484,NA,3
917,2015-10-14,history,none,0,none,44,1,2,3,0.80663058909601,NA,NA
918,2015-10-14,cntrl,some,1,none,48,0,2,2,0.88922333614749,NA,-1
919,2015-10-14,info,none,0,none,23,0,3,3,0.907182985913922,4,2
920,2015-10-14,history,none,0,none,23,1,2,3,0.981053401985397,1,-2
921,2015-10-13,Hungary,some,1,none,51,0,2,1,0.860593403153457,5,2
922,2015-10-13,history,some,1,none,32,1,4,1,0.914618877588757,3,2
923,2015-10-14,cntrl,some,1,none,41,0,2,2,0.929581381687229,5,1
924,2015-10-14,history,big,1,none,30,0,2,2,1.30844324586601,NA,NA
925,2015-10-14,Hungary,DK,0,none,69,1,2,2,0.695360483214431,NA,NA
926,2015-10-11,cntrl,big,1,none,23,0,3,2,0.855569799220141,NA,1
927,2015-10-11,history,none,0,none,74,1,2,2,0.606090577255498,4,NA
928,2015-10-14,Hungary,none,0,none,24,0,1,2,1.16283431463738,NA,NA
929,2015-10-14,Hungary,big,1,none,26,1,4,2,1.01123761856731,NA,NA
930,2015-10-11,history,none,0,none,64,1,2,2,0.728285974701088,2,NA
931,2015-10-14,cntrl,big,1,none,28,1,3,3,1.36790447768612,1,NA
932,2015-10-14,info,some,1,none,60,0,2,3,1.25194118715512,3,0
933,2015-10-14,info,some,1,none,65,1,2,2,0.980635790078257,3,NA
934,2015-10-14,history,some,1,none,36,0,3,2,1.10525590644983,3,NA
935,2015-10-14,history,none,0,none,67,0,2,2,1.02195332911819,3,-1
936,2015-10-14,info,none,0,none,44,1,2,2,1.21465844947382,2,0
937,2015-10-15,cntrl,none,0,none,47,1,2,3,1.1716618929533,3,1
938,2015-10-15,info,DK,0,none,64,0,1,3,1.44977131969056,3,NA
939,2015-10-15,info,none,0,none,43,1,4,3,1.32372164885179,4,0
940,2015-10-15,cntrl,DK,0,none,75,1,1,1,1.13246843167913,1,NA
941,2015-10-15,Hungary,DK,0,none,45,1,2,1,0.619042409304617,3,0
942,2015-10-15,Hungary,none,0,none,66,0,2,1,0.544636574836652,3,3
943,2015-10-15,Hungary,some,1,none,61,0,2,3,0.474126945232581,1,2
944,2015-10-15,history,none,0,none,83,0,4,1,0.579218268689387,5,0
945,2015-10-15,info,some,1,none,35,0,2,1,0.860216723090293,2,0
946,2015-10-15,history,none,0,none,59,0,2,1,1.03705452105346,1,3
947,2015-10-15,cntrl,some,1,none,77,1,1,2,1.60799619614916,4,NA
948,2015-10-15,Hungary,some,1,none,46,1,2,2,0.98608243250599,4,3
949,2015-10-15,Hungary,none,0,none,63,1,2,1,0.726865538474088,3,1
950,2015-10-15,Hungary,big,1,none,78,1,3,2,0.726878200636649,1,1
951,2015-10-15,Hungary,big,1,none,59,0,2,2,0.829931748045895,NA,3
952,2015-10-15,Hungary,none,0,none,55,1,4,1,0.666140245527485,4,0
953,2015-10-15,info,big,1,current,33,0,2,2,0.922465065057948,2,NA
954,2015-10-15,info,some,1,none,48,0,1,2,1.35153894176306,NA,0
955,2015-10-15,cntrl,DK,0,none,65,1,2,2,0.744732445630036,2,0
956,2015-10-15,cntrl,some,1,none,68,0,2,2,0.776110570116163,4,3
957,2015-10-15,info,some,1,none,54,0,2,2,0.735980307660011,2,3
958,2015-10-15,info,some,1,none,21,0,2,1,0.772566448247141,NA,0
959,2015-10-15,Hungary,some,1,none,79,1,1,1,1.08784396073375,NA,0
960,2015-10-15,info,big,1,none,39,1,1,1,1.47028473153018,NA,1
961,2015-10-15,Hungary,DK,0,none,65,0,1,1,1.13367854659298,2,NA
962,2015-10-15,Hungary,some,1,none,34,1,2,1,1.0990765780504,1,3
963,2015-10-15,history,none,0,none,28,1,2,1,1.0990765780504,1,3
964,2015-10-15,Hungary,none,0,none,70,0,4,2,0.636713635013558,4,-2
965,2015-10-15,info,big,1,current,46,1,4,2,0.723698629263208,3,1
966,2015-10-15,history,DK,0,none,52,1,1,2,1.3813771756528,3,NA
967,2015-10-15,info,DK,0,none,27,1,4,2,0.905644344396465,NA,NA
968,2015-10-15,info,some,1,none,63,1,2,2,0.652998839887552,4,NA
969,2015-10-15,Hungary,some,1,none,22,1,1,2,1.20862773293974,3,NA
970,2015-10-15,history,big,1,none,59,1,2,2,0.747871638910262,NA,NA
971,2015-10-15,Hungary,none,0,none,65,1,2,2,0.716466520924736,4,1
972,2015-10-15,Hungary,none,0,none,32,0,2,3,1.12286263122217,3,NA
973,2015-10-15,history,none,0,none,30,1,2,3,0.862599056051664,2,NA
974,2015-10-15,Hungary,some,1,none,68,1,4,2,0.641866665325264,3,1
975,2015-10-15,cntrl,none,0,none,63,0,2,2,0.656544033726813,3,-3
976,2015-10-15,history,big,1,none,82,1,4,2,0.603544606587753,3,0
977,2015-10-15,cntrl,big,1,none,61,1,1,2,1.5886942863112,5,NA
978,2015-10-15,Hungary,none,0,none,34,1,4,2,1.30858791955053,5,3
979,2015-10-15,history,DK,0,none,56,1,1,2,1.45596832692486,2,NA
980,2015-10-15,history,none,0,none,48,0,2,2,1.11580093421228,5,NA
981,2015-10-15,info,none,0,none,43,0,3,3,0.905598265489561,1,1
982,2015-10-15,info,none,0,none,59,1,2,3,0.615359495526102,1,NA
983,2015-10-15,history,none,0,none,68,1,2,3,0.701561620900267,4,NA
984,2015-10-15,history,big,1,none,40,1,3,3,0.86898495779463,3,NA
985,2015-10-15,cntrl,none,0,none,44,0,2,1,0.868186777536222,2,0
986,2015-10-15,Hungary,none,0,none,32,0,2,1,1.69600398492084,1,NA
987,2015-10-15,Hungary,some,1,none,59,1,4,3,0.604367482848303,NA,0
988,2015-10-15,info,big,1,none,19,1,1,3,1.2523410005812,2,0
989,2015-10-15,Hungary,some,1,none,67,0,2,3,0.709023879962181,3,0
990,2015-10-15,cntrl,some,1,none,41,0,4,2,0.814809725128961,5,-2
991,2015-10-15,Hungary,none,0,none,48,1,4,2,0.747693091088521,4,3
992,2015-10-15,cntrl,none,0,none,18,0,1,2,1.30398931814781,2,0
993,2015-10-15,cntrl,some,1,none,27,1,2,2,0.925351289650426,1,NA
994,2015-10-15,history,some,1,none,40,1,4,3,0.865748873172153,NA,3
995,2015-10-15,info,some,1,none,20,0,2,1,1.1399847407863,NA,0
996,2015-10-15,cntrl,none,0,none,82,0,2,1,0.993505845189021,3,2
997,2015-10-15,cntrl,some,1,none,83,0,1,1,1.46062412241606,3,NA
998,2015-10-15,info,none,0,none,31,1,4,1,1.31491381248905,NA,2
999,2015-10-15,cntrl,big,1,current,52,0,4,2,0.792328117026207,5,1
1000,2015-10-15,Hungary,none,0,none,58,0,2,2,0.689112467439968,NA,NA
1001,2015-10-15,cntrl,big,1,none,74,1,2,2,0.559001351673394,3,1
1002,2015-10-15,Hungary,none,0,none,78,1,3,3,0.791520781276154,3,NA
1003,2015-10-15,info,some,1,none,70,0,4,3,0.877245387105503,5,-2
1004,2015-10-15,cntrl,none,0,none,84,0,4,3,0.877245387105503,4,0
1005,2015-10-15,info,some,1,none,67,1,2,3,0.906519135664107,3,NA
1006,2015-10-15,Hungary,none,0,none,64,1,4,3,0.878676340424127,5,-2
1007,2015-10-15,info,none,0,none,44,0,2,1,0.684322361837511,1,-1
1008,2015-10-15,history,none,0,none,51,0,2,1,0.71372497080044806,3,1
1009,2015-10-15,Hungary,DK,0,none,74,1,1,1,0.973538972678002,2,2
1010,2015-10-15,cntrl,none,0,none,65,0,1,1,0.744378690277232,1,NA
1011,2015-10-15,Hungary,DK,0,none,55,1,3,1,0.60353409288695,1,NA
1012,2015-10-15,history,some,1,none,53,0,2,1,1.26867401490101,1,NA
1013,2015-10-15,cntrl,DK,0,none,78,1,1,1,0.973538972678002,3,NA
1014,2015-10-15,history,DK,0,none,70,1,4,2,0.674407880666398,NA,2
1015,2015-10-15,Hungary,none,0,none,52,0,2,2,0.953449152477301,3,-2
1016,2015-10-15,history,big,1,none,51,0,2,2,0.951787571842846,2,1
1017,2015-10-15,info,none,0,none,61,0,2,2,0.732351566491676,NA,NA
1018,2015-10-15,Hungary,big,1,none,60,0,2,1,0.720343738389621,1,NA
1019,2015-10-15,history,some,1,none,20,0,2,1,0.633932339326358,4,3
1020,2015-10-15,info,big,1,none,74,1,1,1,0.973538972678002,1,3
1021,2015-10-15,Hungary,some,1,none,73,0,4,2,0.712121828402293,5,1
1022,2015-10-15,history,none,0,none,37,1,4,2,1.14459820737219,5,0
1023,2015-10-15,history,DK,0,none,77,1,1,1,1.13090962795657,4,0
1024,2015-10-15,history,none,0,none,69,0,3,1,0.699952433990044,5,1
1025,2015-10-15,history,none,0,none,56,1,1,1,1.67909456817639,2,NA
1026,2015-10-15,cntrl,some,1,none,72,0,4,3,1.01027754881306,5,-1
1027,2015-10-15,cntrl,some,1,none,56,1,2,3,1.06212294112906,NA,NA
1028,2015-10-15,Hungary,none,0,none,68,0,4,3,0.98466328334647,5,-2
1029,2015-10-15,history,big,1,none,60,1,4,3,0.986269455591708,5,1
1030,2015-10-15,info,none,0,none,68,0,3,3,0.765326298490097,NA,-3
1031,2015-10-15,Hungary,none,0,none,31,0,4,3,1.10795741725224,NA,0
1032,2015-10-15,Hungary,none,0,none,55,0,2,3,1.00352878866421,3,0
1033,2015-10-15,info,big,1,none,20,0,1,3,1.62179264686427,5,NA
1034,2015-10-15,info,none,0,none,35,1,3,3,1.08866820129912,3,1
1035,2015-10-15,cntrl,none,0,none,65,0,2,3,0.96138794741531,1,NA
1036,2015-10-15,cntrl,NA,NA,none,57,1,1,3,1.41571083147206,0,NA
1037,2015-10-15,history,some,1,none,24,1,2,3,1.05853192709416,1,0
1038,2015-10-15,cntrl,some,1,none,43,1,1,3,1.83306655845103,1,NA
1039,2015-10-15,info,none,0,none,78,1,2,3,0.969432061181773,4,-2
1040,2015-10-15,info,none,0,none,29,0,4,3,1.46257159318736,3,1
1041,2015-10-15,history,some,1,none,61,1,1,2,1.18325674342364,5,2
1042,2015-10-15,info,none,0,none,57,0,2,2,0.732351566491676,5,0
1043,2015-10-15,info,some,1,none,37,0,2,2,0.869030238524246,NA,3
1044,2015-10-15,Hungary,none,0,past,41,1,4,2,0.886843553402965,2,-3
1045,2015-10-15,Hungary,none,0,none,52,1,4,2,1.23839824941271,NA,NA
1046,2015-10-15,Hungary,some,1,none,57,1,4,1,0.683318863041654,3,3
1047,2015-10-15,info,some,1,none,30,0,3,1,1.47881555759453,5,0
1048,2015-10-15,Hungary,some,1,none,29,1,2,1,1.07196896589419,2,0
1049,2015-10-15,cntrl,none,0,none,65,0,2,1,0.820662429854105,3,0
1050,2015-10-15,Hungary,none,0,none,55,0,2,1,0.899128911218592,1,-1
1051,2015-10-15,Hungary,none,0,none,66,0,2,2,0.981110523669741,2,3
1052,2015-10-15,cntrl,some,1,none,66,1,3,1,0.578190092112939,4,3
1053,2015-10-15,info,NA,NA,NA,38,1,4,1,0.761644884683409,NA,NA
1054,2015-10-15,history,some,1,none,60,0,2,1,1.024603601516,NA,2
1055,2015-10-15,info,none,0,none,24,1,4,1,0.723915145768073,1,0
1056,2015-10-15,cntrl,DK,0,none,48,1,1,1,1.15316184642731,1,NA
1057,2015-10-15,info,none,0,none,35,0,4,1,0.793735588057558,4,1
1058,2015-10-15,info,some,1,none,30,0,2,1,0.820228683231521,5,1
1059,2015-10-15,info,some,1,none,61,1,2,1,1.03522216820754,3,1
